time,total_slot_ms
1912,458550
1913,1394
1914,10507802
1915,9533072
1916,0
1917,0
1918,1997402
1919,0
1920,25322294
1921,13332528
1922,6518435
1923,252539
1924,1814647
1925,3395752
1926,10077800
1927,150795
1928,0
1929,2843759
1930,1356097
1931,0
1932,21820480
1933,30958144
1934,5166977
1935,2567523
1936,1376568
1937,0
1938,1086690
1939,6694089
1940,0
1941,3307272
1942,0
1943,0
1944,34709862
1945,19217385
1946,6099412
1947,1693453
1948,625167
1949,3362060
1950,8484000
1951,20886359
1952,0
1953,3275376
1954,0
1955,0
1956,23602843
1957,12553603
1958,5779465
1959,1223016
1960,55428
1961,0
1962,8229914
1963,109936
1964,0
1965,0
1966,3150364
1967,0
1968,14783391
1969,30501128
1970,6120442
1971,1255212
1972,90371
1973,90645
1974,9164976
1975,113414
1976,0
1977,1719434
1978,445672
1979,0
1980,22306848
1981,11437912
1982,6275434
1983,0
1984,1544552
1985,0
1986,8988442
1987,134490
1988,0
1989,0
1990,1646550
1991,0
1992,17551191
1993,17609763
1994,6654791
1995,157449
1996,1258999
1997,2101819
1998,8465760
1999,118546
2000,0
2001,0
2002,2901154
2003,0
2004,25507335
2005,3330002
2006,5171303
2007,0
2008,1052402
2009,0
2010,7877152
2011,153422
2012,0
2013,0
2014,2786542
2015,0
2016,13640112
2017,18743044
2018,13682584
2019,1160799
2020,2869284
2021,0
2022,10887099
2023,172695
2024,1005
2025,109264
2026,3411482
2027,0
2028,15631873
2029,10565405
2030,13045873
2031,1194936
2032,0
2033,0
2034,8279256
2035,101021
2036,1220
2037,100223
2038,3434619
2039,0
2040,13131471
2041,13011227
2042,7232872
2043,11203430
2044,10521227
2045,2030905
2046,10537496
2047,118449
2048,71120
2049,680450
2050,12825216
2051,543736
2052,17395335
2053,11981920
2054,5319675
2055,10817396
2056,1311314
2057,27315
2058,7818126
2059,106902
2060,1018512
2061,0
2062,2900910
2063,186561
2064,12790633
2065,27429214
2066,4011764
2067,12075545
2068,3735727
2069,5046467
2070,3233385
2071,7112048
2072,874375
2073,194055
2074,111226
2075,2369384
2076,19764699
2077,36121155
2078,3117901
2079,14352886
2080,1289415
2081,206330
2082,3409111
2083,743342
2084,2380149
2085,2884639
2086,13472362
2087,2104573
2088,2161340
2089,29437752
2090,23764180
2091,6916747
2092,802314
2093,1343104
2094,2335884
2095,4434092
2096,1454477
2097,3267536
2098,3168220
2099,2352213
2100,12634412
2101,785581
2102,26872585
2103,18491961
2104,3062747
2105,1602542
2106,1061934
2107,16555696
2108,32627154
2109,36117290
2110,71093478
2111,2026840
2112,7138118
2113,89833348
2114,11305619
2115,19294580
2116,4299260
2117,5572619
2118,5232609
2119,4083047
2120,3483494
2121,4678630
2122,4684128
2123,4634189
2124,19692401
2125,15733690
2126,12082908
2127,16828029
2128,3997836
2129,3416324
2130,16296624
2131,3044925
2132,7006367
2133,3315635
2134,1435434
2135,175585
2136,16233
2137,3038137
2138,39374843
2139,1322359
2140,465090
2141,815478
2142,8120752
2143,7080431
2144,5924109
2145,3338981
2146,1029997
2147,0
2148,10853775
2149,15820810
2150,1715411
2151,11371778
2152,598278
2153,6223660
2154,2025187
2155,76774
2156,180064
2157,508066
2158,4008368
2159,3133847
2160,20905602
2161,5822060
2162,59816948
2163,12570949
2164,1211897
2165,13306986
2166,44813069
2167,36733250
2168,25561973
2169,14546876
2170,5891206
2171,2476011
2172,346426703
2173,414888633
2174,46415925
2175,57435541
2176,850560
2177,236530
2178,6192851
2179,721025
2180,0
2181,0
2182,2346066
2183,0
2184,34582074
2185,22377937
2186,12532548
2187,1795343
2188,1479520
2189,1865534
2190,6528214
2191,108017
2192,0
2193,0
2194,2739508
2195,0
2196,3732949
2197,38174645
2198,15931746
2199,1267318
2200,0
2201,315
2202,6625038
2203,9044682
2204,0
2205,0
2206,3507440
2207,0
2208,22026332
2209,12872196
2210,7581452
2211,2382365
2212,1674638
2213,2175002
2214,7541888
2215,101717
2216,0
2217,0
2218,3320682
2219,0
2220,4291514
2221,52232402
2222,14837266
2223,1171063
2224,53454
2225,0
2226,8318802
2227,130325
2228,0
2229,1640024
2230,0
2231,0
2232,23204067
2233,16070102
2234,4200614
2235,322410
2236,1381831
2237,30989
2238,2062825
2239,23653091
2240,0
2241,0
2242,3155912
2243,0
2244,22627572
2245,3133232
2246,14746948
2247,1025410
2248,0
2249,0
2250,7121072
2251,101576
2252,0
2253,2487298
2254,0
2255,0
2256,59062612
2257,34145423
2258,5976876
2259,12594090
2260,1191663
2261,983274
2262,8411850
2263,110483
2264,0
2265,2397556
2266,0
2267,0
2268,17578030
2269,37704800
2270,13087975
2271,321136
2272,1224436
2273,0
2274,4810726
2275,1876738
2276,0
2277,0
2278,2521180
2279,0
2280,22832795
2281,5690711
2282,5996614
2283,1176662
2284,100579
2285,99128
2286,9114642
2287,97158
2288,0
2289,0
2290,2940666
2291,0
2292,21702113
2293,16186877
2294,4271928
2295,981158
2296,0
2297,0
2298,3554324
2299,3685256
2300,0
2301,0
2302,1669552
2303,0
2304,23718477
2305,9087039
2306,7391389
2307,0
2308,1456296
2309,556335
2310,13039142
2311,118305
2312,105888
2313,95233
2314,2151990
2315,0
2316,14762380
2317,40819712
2318,14274219
2319,6063644
2320,1596856
2321,0
2322,8872378
2323,95638
2324,1987
2325,86251
2326,4305690
2327,0
2328,18720607
2329,10541768
2330,7397473
2331,2252549
2332,10145936
2333,5525816
2334,7446379
2335,94340
2336,0
2337,791338
2338,8703676
2339,4114341
2340,16256195
2341,9209404
2342,3933693
2343,5350193
2344,1071340
2345,553892
2346,6661262
2347,116102
2348,912354
2349,8174
2350,1956257
2351,158002
2352,196250
2353,40647999
2354,17292258
2355,8380331
2356,6916832
2357,6742406
2358,3713823
2359,4875675
2360,230292
2361,311228
2362,144191
2363,378182
2364,22284591
2365,36516777
2366,5341134
2367,9247112
2368,2234352
2369,427031
2370,44505
2371,4311484
2372,340839
2373,6246208
2374,7495186
2375,4887581
2376,8712653
2377,44110073
2378,4344438
2379,9643735
2380,992696
2381,4722521
2382,7127217
2383,791401
2384,3649428
2385,500321
2386,827033
2387,1355602
2388,6326038
2389,4217139
2390,10721799
2391,43438512
2392,1030337
2393,5326472
2394,3185006
2395,29458958
2396,54891851
2397,1655694
2398,3684633
2399,4343767
2400,96705290
2401,65046825
2402,19640265
2403,5448055
2404,6000431
2405,4749634
2406,7254644
2407,6764741
2408,11072552
2409,5529109
2410,8076072
2411,4949523
2412,8622047
2413,10132917
2414,12762773
2415,46492086
2416,8617003
2417,3662416
2418,8773078
2419,15547903
2420,7341801
2421,10568907
2422,1497046
2423,0
2424,18163
2425,22196709
2426,14582140
2427,13891726
2428,486354
2429,3635389
2430,1538743
2431,4601189
2432,13515584
2433,0
2434,1712149
2435,190684
2436,23596120
2437,16904202
2438,5084704
2439,6706022
2440,648887
2441,660102
2442,6325772
2443,3578080
2444,0
2445,3950576
2446,153580113
2447,52068900
2448,34225538
2449,38237992
2450,11006223
2451,760293
2452,1328250
2453,1159059
2454,3650282
2455,89157
2456,0
2457,0
2458,993187
2459,0
2460,49612424
2461,26065634
2462,7895854
2463,10000001
2464,47187201
2465,35954604
2466,31537577
2467,10289215
2468,1861066
2469,1431612
2470,77048020
2471,309240305
2472,292184276
2473,33253891
2474,63133691
2475,10303220
2476,1953205
2477,2100086
2478,7070136
2479,91959
2480,28958
2481,13517
2482,2982590
2483,0
2484,27590377
2485,57535942
2486,10731020
2487,1818211
2488,0
2489,12639
2490,10977316
2491,22844351
2492,2223
2493,329
2494,3129686
2495,0
2496,19335592
2497,22996435
2498,1599496
2499,17346683
2500,9609792
2501,2735552
2502,8280378
2503,103965
2504,0
2505,0
2506,3566302
2507,0
2508,9725962
2509,22736089
2510,11229693
2511,2091548
2512,1193990
2513,0
2514,7859526
2515,116392
2516,0
2517,0
2518,3197840
2519,0
2520,19658507
2521,34633587
2522,4328581
2523,642866
2524,1402297
2525,3544308
2526,6277216
2527,9880237
2528,0
2529,0
2530,1776064
2531,0
2532,29468541
2533,9589287
2534,4045382
2535,0
2536,1250226
2537,0
2538,7120480
2539,94569
2540,0
2541,3083458
2542,0
2543,0
2544,33487019
2545,6618169
2546,5793585
2547,2328595
2548,726477
2549,1842602
2550,6305736
2551,102414
2552,0
2553,1932967
2554,1779005
2555,0
2556,32207390
2557,10852878
2558,1360631
2559,2988146
2560,1053012
2561,0
2562,5687926
2563,308559
2564,0
2565,0
2566,2551760
2567,0
2568,20030078
2569,10441418
2570,1992244
2571,1407233
2572,1437246
2573,1886352
2574,6523356
2575,97036
2576,0
2577,0
2578,2691328
2579,0
2580,26117374
2581,3499720
2582,3330026
2583,358806
2584,1235484
2585,0
2586,7798965
2587,115931
2588,0
2589,0
2590,2683963
2591,221737
2592,26938535
2593,8250983
2594,14343798
2595,1663317
2596,959021
2597,3277704
2598,10137075
2599,97033
2600,2810
2601,151338
2602,2714724
2603,0
2604,11251025
2605,12402957
2606,5337125
2607,1165500
2608,563930
2609,0
2610,8775990
2611,100444
2612,56959
2613,82391
2614,2083026
2615,0
2616,28512895
2617,9249392
2618,15447115
2619,11182350
2620,6985888
2621,2094160
2622,6776953
2623,674604
2624,82285
2625,613151
2626,13106630
2627,729214
2628,2374853
2629,44122096
2630,2241590
2631,2558274
2632,1574689
2633,242384
2634,7945414
2635,126490
2636,1135987
2637,3176914
2638,0
2639,150146
2640,312492
2641,53086552
2642,4496138
2643,6824795
2644,14103312
2645,3105104
2646,1893686
2647,5968715
2648,1227445
2649,1654670
2650,55732
2651,2677526
2652,33955643
2653,35220295
2654,830758
2655,20346950
2656,1189508
2657,1546638
2658,1335217
2659,3637976
2660,928164
2661,958065
2662,14270975
2663,13922931
2664,28824686
2665,4626342
2666,6655632
2667,391737
2668,6574243
2669,5643464
2670,2926098
2671,3792187
2672,3964693
2673,623905
2674,2522351
2675,2218743
2676,1700557
2677,10485994
2678,28664525
2679,30692608
2680,1259219
2681,7605408
2682,2030068
2683,5671590
2684,1251247
2685,879158
2686,673716
2687,2541731
2688,82675040
2689,66981853
2690,43434202
2691,98249005
2692,2961448
2693,9878031
2694,12463944
2695,5386950
2696,4766178
2697,5921011
2698,7832548
2699,5477940
2700,11015701
2701,48217065
2702,20496714
2703,12517076
2704,6727756
2705,4454056
2706,9419331
2707,5243431
2708,8677424
2709,13016128
2710,4593995
2711,3907713
2712,3499882
2713,20691968
2714,31364848
2715,5538492
2716,3005027
2717,11762409
2718,3422446
2719,6772842
2720,13775549
2721,2218698
2722,495108
2723,2369458
2724,17613010
2725,11110482
2726,10517078
2727,1661255
2728,1100405
2729,3266609
2730,5922579
2731,1006119
2732,433616
2733,182823
2734,332084
2735,2438561
2736,19384
2737,62868685
2738,18063463
2739,5796761
2740,1214254
2741,1939340
2742,3963840
2743,386642
2744,12678
2745,218188
2746,5178692
2747,1422946
2748,164330881
2749,44026035
2750,14681907
2751,18807925
2752,3789453
2753,19441375
2754,298488972
2755,177233002
2756,10297545
2757,26327229
2758,3284104
2759,0
2760,28054779
2761,30620632
2762,5258461
2763,701209
2764,1234643
2765,1926635
2766,6718958
2767,90929
2768,0
2769,277563
2770,1874022
2771,0
2772,31888012
2773,16804823
2774,5024784
2775,616774
2776,1679672
2777,326690
2778,14512053
2779,5580760
2780,0
2781,294214
2782,4018482
2783,0
2784,33610525
2785,10447606
2786,9431485
2787,5354899
2788,1819788
2789,2484650
2790,9767817
2791,174864
2792,455
2793,1935501
2794,2609869
2795,55876
2796,37293103
2797,19628579
2798,6374361
2799,953818
2800,1658456
2801,0
2802,10223021
2803,193913
2804,0
2805,2357077
2806,2231931
2807,363030
2808,28309039
2809,21652708
2810,23072
2811,6571344
2812,1504678
2813,3908779
2814,8943124
2815,36174075
2816,471596
2817,0
2818,4281876
2819,0
2820,20174662
2821,23144222
2822,5375281
2823,5080969
2824,1073376
2825,198694
2826,8417069
2827,113711
2828,0
2829,3531731
2830,0
2831,0
2832,26423946
2833,15372152
2834,1633703
2835,4095443
2836,1644669
2837,1853362
2838,8657844
2839,108377
2840,4542
2841,0
2842,2061180
2843,0
2844,20380899
2845,41436665
2846,7259661
2847,0
2848,1486776
2849,0
2850,10374702
2851,123667
2852,0
2853,0
2854,4147228
2855,0
2856,49715966
2857,38437357
2858,7931181
2859,484111
2860,4269724
2861,239454
2862,9342756
2863,124160
2864,0
2865,0
2866,4085734
2867,0
2868,53585296
2869,31789206
2870,6695202
2871,1394598
2872,146006
2873,0
2874,11404118
2875,146021
2876,0
2877,0
2878,4142336
2879,0
2880,18485081
2881,9524306
2882,11929906
2883,3408802
2884,1454949
2885,3640978
2886,9810878
2887,107561
2888,0
2889,0
2890,0
2891,3070658
2892,18204271
2893,14252177
2894,20143631
2895,383658
2896,944789
2897,0
2898,9914082
2899,109613
2900,25850
2901,87145
2902,3522232
2903,0
2904,22734490
2905,8518568
2906,1117082
2907,14143690
2908,14065315
2909,2462572
2910,9491416
2911,236886
2912,18257
2913,288710
2914,14626536
2915,465581
2916,24798411
2917,21176424
2918,11898058
2919,2214197
2920,1157952
2921,857066
2922,5949635
2923,123023
2924,5579296
2925,0
2926,1764256
2927,168251
2928,261386
2929,58459450
2930,30525419
2931,6050307
2932,3383950
2933,2721275
2934,6672370
2935,2159815
2936,316322
2937,6092092
2938,3951375
2939,650898
2940,50717376
2941,10861209
2942,476237
2943,12909933
2944,2801809
2945,538768
2946,696100
2947,2941669
2948,797010
2949,3664731
2950,12010038
2951,3992987
2952,446498
2953,6448708
2954,46985061
2955,16383673
2956,1453959
2957,1899719
2958,9464536
2959,1972477
2960,4134585
2961,553466
2962,2336121
2963,1012207
2964,28371942
2965,2440050
2966,3925335
2967,13247695
2968,10511925
2969,10374727
2970,4052236
2971,8926185
2972,8426156
2973,7414095
2974,8056307
2975,108539507
2976,90775199
2977,108709017
2978,35272049
2979,20161116
2980,6013276
2981,5213174
2982,7716624
2983,5832302
2984,11486963
2985,11815760
2986,8403982
2987,6918069
2988,9267880
2989,14795343
2990,18835999
2991,20815776
2992,60853671
2993,6108607
2994,6242877
2995,5728231
2996,13899487
2997,11049545
2998,3217712
2999,4875726
3000,344551
3001,629454
3002,46617893
3003,32740610
3004,787311
3005,167484
3006,2990969
3007,15125725
3008,11994610
3009,2368453
3010,662198
3011,0
3012,20754123
3013,10562568
3014,4754552
3015,18772448
3016,8540251
3017,4866656
3018,6509409
3019,574528
3020,264065
3021,2578838
3022,4267279
3023,0
3024,3290983
3025,47736156
3026,1386365
3027,12861871
3028,1197208
3029,1512406
3030,4024052
3031,93178
3032,0
3033,868658
3034,3289065
3035,5478698
3036,98809176
3037,108890734
3038,12808144
3039,10380056
3040,4499562
3041,1532790
3042,146461575
3043,275899074
3044,114248989
3045,52219728
3046,3045409
3047,16473
3048,48028752
3049,9620127
3050,5742975
3051,14437672
3052,2131399
3053,1204493
3054,12607702
3055,6144820
3056,3597284
3057,11777956
3058,3760758
3059,16002990
3060,31255891
3061,19711475
3062,19583610
3063,671788
3064,5566570
3065,9844984
3066,2968639
3067,22201769
3068,1662779
3069,0
3070,0
3071,4978090
3072,35596784
3073,22905207
3074,22421632
3075,1337078
3076,3408309
3077,2091623
3078,14011722
3079,168682
3080,847
3081,1511562
3082,9525971
3083,8634043
3084,3810072
3085,54332607
3086,632117
3087,27050534
3088,3295319
3089,273134
3090,15762588
3091,152991
3092,626
3093,634210
3094,8004056
3095,64140
3096,27279736
3097,23632520
3098,8572777
3099,4174932
3100,446921
3101,2888406
3102,14608126
3103,39404241
3104,0
3105,5440610
3106,1687837
3107,0
3108,12212767
3109,42548316
3110,6245550
3111,3508211
3112,2294169
3113,375
3114,11295937
3115,134263
3116,0
3117,0
3118,5620860
3119,146
3120,28482043
3121,14727805
3122,8568685
3123,2117719
3124,7685981
3125,3068011
3126,11823210
3127,119149
3128,43813
3129,55623
3130,5297397
3131,0
3132,37072171
3133,23866227
3134,3474403
3135,1754868
3136,1803194
3137,0
3138,4445422
3139,6351344
3140,160
3141,0
3142,5161057
3143,338
3144,69609782
3145,37122837
3146,20461206
3147,0
3148,1696369
3149,2244158
3150,10690712
3151,163357
3152,0
3153,466
3154,2440026
3155,0
3156,24244064
3157,16090989
3158,1980146
3159,2732397
3160,1640340
3161,0
3162,12683720
3163,477416
3164,68964
3165,0
3166,4072298
3167,0
3168,31454210
3169,13436160
3170,6297173
3171,1641986
3172,246199
3173,1934225
3174,64897679
3175,4419870
3176,43196
3177,0
3178,5839422
3179,0
3180,21378179
3181,13934999
3182,662705
3183,4792464
3184,520454
3185,54658
3186,13243716
3187,190328
3188,1745
3189,155364
3190,4649278
3191,43647
3192,22840095
3193,31245856
3194,4046806
3195,15299536
3196,9563478
3197,4403190
3198,10294244
3199,136384
3200,33438
3201,319330
3202,16366487
3203,6395706
3204,248198
3205,42798445
3206,9348495
3207,5166762
3208,2308501
3209,1226533
3210,11566366
3211,867760
3212,62025
3213,1649866
3214,14713523
3215,446868
3216,36738716
3217,86312111
3218,6483817
3219,7359116
3220,8216432
3221,4670203
3222,3589961
3223,6770351
3224,1402351
3225,0
3226,129786
3227,4376518
3228,29292776
3229,46550104
3230,1990925
3231,7544819
3232,2005660
3233,1301341
3234,865138
3235,3353266
3236,1290042
3237,5255051
3238,16960773
3239,3412322
3240,28830191
3241,13064881
3242,14599184
3243,794034
3244,285045
3245,6274844
3246,892198
3247,8781306
3248,7523803
3249,4896583
3250,1441583
3251,741544
3252,1402631
3253,38753343
3254,2724505
3255,12219892
3256,1985550
3257,6989890
3258,6027536
3259,24989503
3260,19512635
3261,68879318
3262,9805153
3263,75736001
3264,15084718
3265,133126433
3266,12485157
3267,9289869
3268,8948912
3269,10074475
3270,19823515
3271,5551918
3272,4440974
3273,5307592
3274,7579673
3275,6310126
3276,25255521
3277,43144121
3278,20266837
3279,5090185
3280,6031210
3281,4782767
3282,9385626
3283,4481824
3284,12792081
3285,8552205
3286,4175599
3287,2950753
3288,449658
3289,1089556
3290,34043628
3291,9229374
3292,2046809
3293,581776
3294,919181
3295,16010931
3296,12721779
3297,1274170
3298,237526
3299,2410562
3300,3633013
3301,32833566
3302,8355198
3303,9431261
3304,5019786
3305,1706470
3306,8498309
3307,5061801
3308,10055506
3309,2195975
3310,3917734
3311,1088670
3312,25350228
3313,24388442
3314,132504
3315,4767056
3316,3230011
3317,1333716
3318,16302104
3319,105972808
3320,42864658
3321,4298880
3322,19727988
3323,642582
3324,31702474
3325,97879826
3326,167513882
3327,175178673
3328,45480607
3329,53545529
3330,6677863
3331,1971079
3332,65902
3333,65952
3334,4181101
3335,0
3336,69771113
3337,44784417
3338,4097873
3339,1849720
3340,2216854
3341,2592502
3342,9116241
3343,305147
3344,75915
3345,1996
3346,4482026
3347,0
3348,43767161
3349,36431401
3350,6068132
3351,2638112
3352,1423619
3353,309744
3354,10488150
3355,35200724
3356,0
3357,106656
3358,6060808
3359,102282
3360,5643190
3361,70598325
3362,9787089
3363,6313924
3364,2582814
3365,5026430
3366,13710904
3367,169588
3368,129182
3369,0
3370,5763266
3371,0
3372,4123390
3373,52150430
3374,7928611
3375,2366447
3376,187262
3377,0
3378,13076752
3379,191023
3380,109421
3381,0
3382,3276470
3383,96498
3384,33642853
3385,23686070
3386,5458725
3387,2255782
3388,1422992
3389,141572
3390,6372155
3391,23830063
3392,0
3393,0
3394,6286512
3395,0
3396,15538112
3397,44563319
3398,1565178
3399,4734037
3400,2572760
3401,0
3402,12121538
3403,211414
3404,0
3405,5581070
3406,0
3407,0
3408,24135561
3409,34473463
3410,1362856
3411,4188513
3412,1685272
3413,3770258
3414,12292940
3415,138840
3416,0
3417,0
3418,5343958
3419,0
3420,33946023
3421,10770939
3422,162665
3423,4864966
3424,2373684
3425,63445
3426,11872498
3427,165779
3428,0
3429,0
3430,4976659
3431,1699
3432,42766615
3433,13571127
3434,9727240
3435,230138
3436,2410513
3437,3428650
3438,9339502
3439,127771
3440,0
3441,0
3442,5256534
3443,0
3444,21648738
3445,24279924
3446,5030255
3447,2186462
3448,0
3449,0
3450,5925017
3451,8417528
3452,0
3453,0
3454,85963345
3455,45966391
3456,56438967
3457,10718452
3458,10355677
3459,13946562
3460,2155334
3461,4891252
3462,14532050
3463,142211
3464,0
3465,0
3466,3356812
3467,0
3468,11485304
3469,19892770
3470,16207774
3471,1353264
3472,277654
3473,0
3474,11397344
3475,120703
3476,1635
3477,99106
3478,4136196
3479,0
3480,17789526
3481,11771683
3482,15414562
3483,1978623
3484,20578962
3485,3961750
3486,9954418
3487,111663
3488,0
3489,0
3490,17689210
3491,3795738
3492,2573347
3493,35463164
3494,761366
3495,13135676
3496,3536136
3497,1148514
3498,7878458
3499,115632
3500,1481137
3501,4485874
3502,35032
3503,552622
3504,22230701
3505,64670333
3506,8797218
3507,22451483
3508,8602338
3509,1265106
3510,10957883
3511,1411860
3512,1808390
3513,0
3514,4416103
3515,3912534
3516,53565217
3517,18098152
3518,4482570
3519,17428054
3520,2130063
3521,720457
3522,2301408
3523,2596711
3524,4799869
3525,5255362
3526,13705124
3527,5744024
3528,27677200
3529,12859930
3530,19687508
3531,5528643
3532,2953852
3533,8875496
3534,1141178
3535,2689942
3536,7130343
3537,1196457
3538,968935
3539,3921723
3540,3759500
3541,36606818
3542,29884839
3543,6070568
3544,4718142
3545,5816172
3546,4338915
3547,6949308
3548,17119603
3549,3753270
3550,68668535
3551,19857589
3552,43286664
3553,81825274
3554,9212244
3555,15458216
3556,5623946
3557,6512656
3558,9238837
3559,15228092
3560,4692033
3561,4585438
3562,7196087
3563,3989471
3564,28409086
3565,12415518
3566,24181814
3567,14803007
3568,13232774
3569,4493728
3570,5992148
3571,1511830
3572,836476
3573,15478830
3574,2273611
3575,545017
3576,3120362
3577,26304330
3578,28444950
3579,8752205
3580,8192545
3581,2056558
3582,4736719
3583,1907563
3584,13726076
3585,4822990
3586,1500564
3587,1644798
3588,27308635
3589,10332794
3590,4963818
3591,16438519
3592,11925659
3593,7126431
3594,12551217
3595,179466
3596,21110
3597,2296582
3598,709752
3599,173276
3600,30380747
3601,16923780
3602,67804261
3603,20138049
3604,1468548
3605,190662
3606,6550995
3607,7452757
3608,12920
3609,1018785
3610,118675
3611,62286778
3612,52114220
3613,16275264
3614,20565564
3615,2120336
3616,1945700
3617,175023211
3618,309965061
3619,8231124
3620,40846136
3621,568
3622,30296015
3623,48085236
3624,41744907
3625,18668086
3626,5023319
3627,13424924
3628,1665946
3629,2728064
3630,7241872
3631,175691
3632,114808
3633,144034
3634,4269305
3635,48420
3636,27596831
3637,21720579
3638,20187016
3639,1090078
3640,614119
3641,1303
3642,8120685
3643,24267983
3644,0
3645,34300
3646,3796550
3647,48625
3648,30372531
3649,17477521
3650,2032685
3651,4901451
3652,480073
3653,111329
3654,12274298
3655,123091
3656,0
3657,0
3658,4286086
3659,0
3660,37765482
3661,17480340
3662,11396244
3663,161917
3664,1933126
3665,0
3666,9832140
3667,118759
3668,0
3669,1122
3670,5440135
3671,25764
3672,3740754
3673,51907497
3674,4560328
3675,268465
3676,1970095
3677,80135
3678,28081359
3679,19684006
3680,137275
3681,83071
3682,5025712
3683,342755
3684,23378536
3685,11244668
3686,3239839
3687,1552037
3688,43578
3689,42670
3690,8304596
3691,125868
3692,8325
3693,2478678
3694,0
3695,158755
3696,215303807
3697,58448868
3698,4211002
3699,1620464
3700,915893
3701,2769974
3702,9471787
3703,115735
3704,1798
3705,0
3706,4659585
3707,37987
3708,108417448
3709,10023392
3710,91429188
3711,1125366
3712,247004
3713,0
3714,9201426
3715,282474
3716,89020
3717,2714011
3718,1836489
3719,4779
3720,15844791
3721,13753695
3722,4516733
3723,730065
3724,1228873
3725,102153
3726,10137429
3727,1610304
3728,0
3729,180454
3730,4189093
3731,156612
3732,2927475
3733,24727080
3734,170085
3735,3857755
3736,1138524
3737,2976
3738,8665950
3739,219504
3740,138145
3741,132658
3742,3335856
